REDE;SUBREDE;TIPO;CODIGO;CLIENTE;BAIRRO;CIDADE;CLASSE ;LATITUDE;LONGITUDE;PRODUTO;VENDA;DEVOLUCAO;% DEV
REDE PARCERIA;SEMPRE AKI;SUBREDE;11803;SEMPRE AKI - LJ02;JANGURUSSU;FORTALEZA;C;-3.83641402;-38.52142461;IOGURTE NATURAL LAR/CEN/MEL VALE MILK 150G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11803;SEMPRE AKI - LJ02;JANGURUSSU;FORTALEZA;C;-3.83641402;-38.52142461;MANTEIGA DA TERRA VALE MILK 190G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11803;SEMPRE AKI - LJ02;JANGURUSSU;FORTALEZA;C;-3.83641402;-38.52142461;MANTEIGA GHEE VALE MILK 160G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11803;SEMPRE AKI - LJ02;JANGURUSSU;FORTALEZA;C;-3.83641402;-38.52142461;MANTEIGA GHEE VALE MILK 3KG;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11803;SEMPRE AKI - LJ02;JANGURUSSU;FORTALEZA;C;-3.83641402;-38.52142461;MANTEIGA VALE MILK 200G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11803;SEMPRE AKI - LJ02;JANGURUSSU;FORTALEZA;C;-3.83641402;-38.52142461;MANTEIGA VALE MILK 500G;1299;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11803;SEMPRE AKI - LJ02;JANGURUSSU;FORTALEZA;C;-3.83641402;-38.52142461;MISTURA DE REQUEIJAO LIGHT DIPAULA 200G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11803;SEMPRE AKI - LJ02;JANGURUSSU;FORTALEZA;C;-3.83641402;-38.52142461;MISTURA DE REQUEIJAO LIGHT DIPAULA 400G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11803;SEMPRE AKI - LJ02;JANGURUSSU;FORTALEZA;C;-3.83641402;-38.52142461;MISTURA DE REQUEIJAO TRAD DIPAULA 200G;1036,8;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11803;SEMPRE AKI - LJ02;JANGURUSSU;FORTALEZA;C;-3.83641402;-38.52142461;MISTURA DE REQUEIJAO TRAD DIPAULA 400G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11803;SEMPRE AKI - LJ02;JANGURUSSU;FORTALEZA;C;-3.83641402;-38.52142461;NATA COM SAL VALE MILK 200G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11803;SEMPRE AKI - LJ02;JANGURUSSU;FORTALEZA;C;-3.83641402;-38.52142461;QUEIJO COALHO LIGHT VALE MILK 500G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11803;SEMPRE AKI - LJ02;JANGURUSSU;FORTALEZA;C;-3.83641402;-38.52142461;QUEIJO COALHO TRAD VALE MILK 4KG;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11803;SEMPRE AKI - LJ02;JANGURUSSU;FORTALEZA;C;-3.83641402;-38.52142461;QUEIJO COALHO TRAD VALE MILK 500G;1776,2;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11803;SEMPRE AKI - LJ02;JANGURUSSU;FORTALEZA;C;-3.83641402;-38.52142461;QUEIJO COALHO ZERO LAC VALE MILK 500G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11803;SEMPRE AKI - LJ02;JANGURUSSU;FORTALEZA;C;-3.83641402;-38.52142461;QUEIJO MINAS FRESCAL LIGHT VALE MILK 250G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11803;SEMPRE AKI - LJ02;JANGURUSSU;FORTALEZA;C;-3.83641402;-38.52142461;QUEIJO MINAS FRESCAL TRAD VALE MILK 250G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11803;SEMPRE AKI - LJ02;JANGURUSSU;FORTALEZA;C;-3.83641402;-38.52142461;QUEIJO MINAS FRESCAL ZERO VALE MILK 250G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11803;SEMPRE AKI - LJ02;JANGURUSSU;FORTALEZA;C;-3.83641402;-38.52142461;REQUEIJAO BISNAGA VALE MILK 400G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11803;SEMPRE AKI - LJ02;JANGURUSSU;FORTALEZA;C;-3.83641402;-38.52142461;REQUEIJAO LIGHT VALE MILK 200G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11803;SEMPRE AKI - LJ02;JANGURUSSU;FORTALEZA;C;-3.83641402;-38.52142461;REQUEIJAO LIGHT VALE MILK 400G;1560;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11803;SEMPRE AKI - LJ02;JANGURUSSU;FORTALEZA;C;-3.83641402;-38.52142461;REQUEIJAO TRAD VALE MILK 200G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11803;SEMPRE AKI - LJ02;JANGURUSSU;FORTALEZA;C;-3.83641402;-38.52142461;REQUEIJAO TRAD VALE MILK 400G;2894,4;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11803;SEMPRE AKI - LJ02;JANGURUSSU;FORTALEZA;C;-3.83641402;-38.52142461;REQUEIJAO ZERO LAC VALE MILK 200G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11803;SEMPRE AKI - LJ02;JANGURUSSU;FORTALEZA;C;-3.83641402;-38.52142461;RICOTA VALE MILK 200G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11803;SEMPRE AKI - LJ02;JANGURUSSU;FORTALEZA;C;-3.83641402;-38.52142461;Total;10326,4;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11803;Total;JANGURUSSU;FORTALEZA;C;-3.83641402;-38.52142461;;10326,4;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;BEBIDA LACTEA  BANDEJA MORANGO VALEMILK 540G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;BEBIDA LACTEA BANDEJA MOR/SF VALEMILK 540G;1484;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;BEBIDA LACTEA BANDEJA MORANGO DIPAULA 510G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;BEBIDA LACTEA DE AMEIXA VALE MILK 900G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;BEBIDA LACTEA DE GOIABA VALE MILK 900G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;BEBIDA LACTEA DE GRAVIOLA VALE MILK 900G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;BEBIDA LACTEA DE MORANGO DIPAULA 900G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;BEBIDA LACTEA DE MORANGO VALE MILK 450G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;BEBIDA LACTEA DE MORANGO VALE MILK 900G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;BEBIDA LACTEA DE SALADA DE FRUTA VALE MILK 450G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;BEBIDA LACTEA DE SALADA DE FRUTA VALE MILK 900G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;COALHADA DESNATADA VALE MILK 140G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;COALHADA INTEGRAL VALE MILK 140G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;DOCE DE LEITE VALE MILK 400G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;DOCE DE LEITE ZERO LACT VALE MILK 300G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;GAR IOG TRIPLO ZERO AMEIXA VALE MILK 170G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;GAR IOG TRIPLO ZERO MORANGO VALE MILK 170G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;GAR IOGURTE AMEIXA VALE MILK 170G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;GAR IOGURTE MORANGO VALE MILK 170G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;GAR IOGURTE MORANGO VALE MILK 900G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;GAR IOGURTE SALADA DE FRUTAS VALE MILK 170G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;GAR IOGURTE SALADA DE FRUTAS VALE MILK 900G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;IOGURTE BICAMADA MORANGO VALE MILK 130G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;IOGURTE NATURAL DESNATADO VALE MILK 150G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;IOGURTE NATURAL INTEGRAL VALE MILK 150G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;IOGURTE NATURAL LAR/CEN/MEL VALE MILK 150G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;MANTEIGA DA TERRA VALE MILK 190G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;MANTEIGA GHEE VALE MILK 160G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;MANTEIGA GHEE VALE MILK 3KG;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;MANTEIGA VALE MILK 200G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;MANTEIGA VALE MILK 500G;1413;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;MISTURA DE REQUEIJAO LIGHT DIPAULA 200G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;MISTURA DE REQUEIJAO LIGHT DIPAULA 400G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;MISTURA DE REQUEIJAO TRAD DIPAULA 200G;1132,8;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;MISTURA DE REQUEIJAO TRAD DIPAULA 400G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;NATA COM SAL VALE MILK 200G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;QUEIJO COALHO LIGHT VALE MILK 500G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;QUEIJO COALHO TRAD VALE MILK 4KG;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;QUEIJO COALHO TRAD VALE MILK 500G;2741,94;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;QUEIJO COALHO ZERO LAC VALE MILK 500G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;QUEIJO MINAS FRESCAL LIGHT VALE MILK 250G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;QUEIJO MINAS FRESCAL TRAD VALE MILK 250G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;QUEIJO MINAS FRESCAL ZERO VALE MILK 250G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;REQUEIJAO BISNAGA VALE MILK 400G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;REQUEIJAO LIGHT VALE MILK 200G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;REQUEIJAO LIGHT VALE MILK 400G;1561,2;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;REQUEIJAO TRAD VALE MILK 200G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;REQUEIJAO TRAD VALE MILK 400G;3679,2;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;REQUEIJAO ZERO LAC VALE MILK 200G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;RICOTA VALE MILK 200G;0;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;SEMPRE AKI - LJ03;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;Total;12012,14;0;0,00%
REDE PARCERIA;SEMPRE AKI;SUBREDE;11804;Total;PASSARE;FORTALEZA;C;-3.81623338;-38.53127553;;12012,14;0;0,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;BEBIDA LACTEA  BANDEJA MORANGO VALEMILK 540G;139,6;48,86;35,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;BEBIDA LACTEA BANDEJA MOR/SF VALEMILK 540G;0;0;0,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;BEBIDA LACTEA BANDEJA MORANGO DIPAULA 510G;349;3,49;1,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;BEBIDA LACTEA DE AMEIXA VALE MILK 900G;0;0;0,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;BEBIDA LACTEA DE GOIABA VALE MILK 900G;0;0;0,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;BEBIDA LACTEA DE GRAVIOLA VALE MILK 900G;0;0;0,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;BEBIDA LACTEA DE MORANGO DIPAULA 900G;0;0;0,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;BEBIDA LACTEA DE MORANGO VALE MILK 450G;0;0;0,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;BEBIDA LACTEA DE MORANGO VALE MILK 900G;0;0;0,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;BEBIDA LACTEA DE SALADA DE FRUTA VALE MILK 450G;0;0;0,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;BEBIDA LACTEA DE SALADA DE FRUTA VALE MILK 900G;0;0;0,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;COALHADA DESNATADA VALE MILK 140G;56,88;59,25;104,17%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;COALHADA INTEGRAL VALE MILK 140G;170,64;47,4;27,78%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;DOCE DE LEITE VALE MILK 400G;1029;0;0,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;DOCE DE LEITE ZERO LACT VALE MILK 300G;184,56;0;0,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;GAR IOG TRIPLO ZERO AMEIXA VALE MILK 170G;146,4;0;0,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;GAR IOG TRIPLO ZERO MORANGO VALE MILK 170G;363,9;0;0,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;GAR IOGURTE AMEIXA VALE MILK 170G;117;40,95;35,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;GAR IOGURTE MORANGO VALE MILK 170G;179,7;6,27;3,49%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;GAR IOGURTE MORANGO VALE MILK 900G;83,88;27,96;33,33%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;GAR IOGURTE SALADA DE FRUTAS VALE MILK 170G;117;78;66,67%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;GAR IOGURTE SALADA DE FRUTAS VALE MILK 900G;83,88;55,92;66,67%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;IOGURTE BICAMADA MORANGO VALE MILK 130G;409,92;34,16;8,33%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;IOGURTE NATURAL DESNATADO VALE MILK 150G;441,6;4,6;1,04%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;IOGURTE NATURAL INTEGRAL VALE MILK 150G;883,2;0;0,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;IOGURTE NATURAL LAR/CEN/MEL VALE MILK 150G;220,8;2,3;1,04%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;MANTEIGA DA TERRA VALE MILK 190G;88,92;0;0,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;MANTEIGA GHEE VALE MILK 160G;92,34;0;0,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;MANTEIGA GHEE VALE MILK 3KG;0;0;0,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;MANTEIGA VALE MILK 200G;104,04;0;0,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;MANTEIGA VALE MILK 500G;226,68;18,89;8,33%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;MISTURA DE REQUEIJAO LIGHT DIPAULA 200G;83,76;0;0,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;MISTURA DE REQUEIJAO LIGHT DIPAULA 400G;0;48,86;0,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;MISTURA DE REQUEIJAO TRAD DIPAULA 200G;90,48;0;0,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;MISTURA DE REQUEIJAO TRAD DIPAULA 400G;0;0;0,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;NATA COM SAL VALE MILK 200G;167,76;76,89;45,83%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;QUEIJO COALHO LIGHT VALE MILK 500G;180,51616;49,170059;27,24%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;QUEIJO COALHO TRAD VALE MILK 4KG;0;0;0,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;QUEIJO COALHO TRAD VALE MILK 500G;863,794;0;0,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;QUEIJO COALHO ZERO LAC VALE MILK 500G;539,37;0;0,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;QUEIJO MINAS FRESCAL LIGHT VALE MILK 250G;77,68976;0;0,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;QUEIJO MINAS FRESCAL TRAD VALE MILK 250G;38,05728;0;0,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;QUEIJO MINAS FRESCAL ZERO VALE MILK 250G;166,23;18,54;11,15%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;REQUEIJAO BISNAGA VALE MILK 400G;0;0;0,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;REQUEIJAO LIGHT VALE MILK 200G;134,16;22,36;16,67%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;REQUEIJAO LIGHT VALE MILK 400G;935,04;97,4;10,42%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;REQUEIJAO TRAD VALE MILK 200G;134,16;55,9;41,67%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;REQUEIJAO TRAD VALE MILK 400G;2649,24;301,94;11,40%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;REQUEIJAO ZERO LAC VALE MILK 200G;332,16;0;0,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;RICOTA VALE MILK 200G;23,375;0;0,00%
COMETA;-;REDE;11809;COMETA (JOAO XXIII);JOQUEI CLUBE;FORTALEZA;C;-3.77305558;-38.57358276;Total;11904,7322;1099,110059;9,23%
